Collection date,Site,Subsite,Species,Growth Stage,Replicate,Wet weight in canister,Dry weight in canstier,Canister weight,Wet Wt,Dry Wt,Water Wt,LFM,Concern
2020-07-13,Painted Cave,PC - Lower Loop,ADFA,,1,98.1,85.1,67.6,30.5,17.5,13,0.7429,No
2020-07-13,Painted Cave,PC - Lower Loop,ADFA,,2,92,82.1,66.8,25.2,15.3,9.9,0.6471,No
2020-07-13,Painted Cave,PC - Lower Loop,CEME,,1,87.3,79.4,67.7,19.6,11.7,7.9,0.6752,No
2020-07-13,Painted Cave,PC - LS,ADFA,,1,62.7,56,47.5,15.2,8.5,6.7,0.7882,No
2020-07-13,Painted Cave,PC - LS,ADFA,,2,58,49.3,37.7,20.3,11.6,8.7,0.75,No
2020-07-13,Painted Cave,PC - LS,ADFA,,3,58.4,49.8,38.3,20.1,11.5,8.6,0.7478,No
2020-07-13,Painted Cave,PC - LS,ADFA,,4,57.1,49.3,38.2,18.9,11.1,7.8,0.7027,No
2020-07-27,Painted Cave,PC - Living Room,ADFA,,1,100.6,86,67.6,33,18.4,14.6,0.79348,No
2020-07-27,Painted Cave,PC - Living Room,ADFA,,2,99.8,87,67.4,32.4,19.6,12.8,0.65306,No
2020-07-27,Painted Cave,PC - Living Room,CEME,,1,97.4,84.4,67.9,29.5,16.5,13,0.78788,No
2020-07-27,Painted Cave,PC - Living Room,CEME,,2,95.4,82.2,68.1,27.3,14.1,13.2,0.93617,No
2020-07-27,Painted Cave,PC - Lower Loop,ADFA,,1,94.5,84.5,67.7,26.8,16.8,10,0.59524,No
2020-07-27,Painted Cave,PC - Lower Loop,ADFA,,2,97.6,86.1,66.9,30.7,19.2,11.5,0.59896,No
2020-07-27,Painted Cave,PC - Lower Loop,CEME,,1,101.9,87.7,67.7,34.2,20,14.2,0.71,No
2020-07-27,Painted Cave,PC - LS,ADFA,,1,69,60.7,47.6,21.4,13.1,8.3,0.63359,No
2020-07-27,Painted Cave,PC - LS,ADFA,,2,58.3,50.2,37.6,20.7,12.6,8.1,0.64286,No
2020-07-27,Painted Cave,PC - LS,ADFA,,3,58.7,50.7,38.3,20.4,12.4,8,0.64516,No
2020-07-27,Painted Cave,PC - LS,ADFA,,4,60.2,51.6,38.2,22,13.4,8.6,0.64179,No
2020-07-27,Tunnel Road,SBBG - Tunnel,ADFA,,1,95.2,84.2,67.8,27.4,16.4,11,0.67073,No
2020-07-27,Tunnel Road,SBBG - Tunnel,QUAG,,1,83.9,76.4,66.6,17.3,9.8,7.5,0.76531,No
2020-08-10,Painted Cave,PC - Living Room,ADFA,,1,95,83.4,67.6,27.4,15.8,11.6,0.73418,No
2020-08-10,Painted Cave,PC - Living Room,ADFA,,2,88.1,80.3,67.5,20.6,12.8,7.8,0.60938,No
2020-08-10,Painted Cave,PC - Living Room,CEME,,1,85.2,77.8,68.1,17.1,9.7,7.4,0.76289,No
2020-08-10,Painted Cave,PC - Living Room,CEME,,2,87,79.5,67.9,19.1,11.6,7.5,0.64655,No
2020-08-10,Painted Cave,PC - Lower Loop,ADFA,,1,92.7,82.9,66.9,25.8,16,9.8,0.6125,No
2020-08-10,Painted Cave,PC - Lower Loop,ADFA,,2,88.1,80.7,67.8,20.3,12.9,7.4,0.57364,No
2020-08-10,Painted Cave,PC - Lower Loop,CEME,,1,92.5,83.1,67.7,24.8,15.4,9.4,0.61039,No
2020-08-10,Painted Cave,PC - LS,ADFA,,1,64.5,58.1,47.5,17,10.6,6.4,0.60377,No
2020-08-10,Painted Cave,PC - LS,ADFA,,2,88.2,80.4,67.9,20.3,12.5,7.8,0.624,No
2020-08-10,Painted Cave,PC - LS,ADFA,,3,90.9,81.5,66.6,24.3,14.9,9.4,0.63087,No
2020-08-10,Painted Cave,PC - LS,ADFA,,4,56.1,49.3,38.5,17.6,10.8,6.8,0.62963,No
2020-08-24,Painted Cave,PC - Living Room,ADFA,,1,97.4,84.9,67.6,29.8,17.3,12.5,0.722543353,No
2020-08-24,Painted Cave,PC - Living Room,ADFA,,2,96.2,85.5,67.5,28.7,18,10.7,0.594444444,No
2020-08-24,Painted Cave,PC - Living Room,CEME,,1,82.7,76.2,68.1,14.6,8.1,6.5,0.802469136,No
2020-08-24,Painted Cave,PC - Living Room,CEME,,2,90,81.4,67.9,22.1,13.5,8.6,0.637037037,No
2020-08-24,Painted Cave,PC - Lower Loop,ADFA,,1,88,80.4,66.9,21.1,13.5,7.6,0.562962963,No
2020-08-24,Painted Cave,PC - Lower Loop,ADFA,,2,90.8,82.6,67.7,23.1,14.9,8.2,0.55033557,No
2020-08-24,Painted Cave,PC - Lower Loop,CEME,,1,95.5,85.3,67.7,27.8,17.6,10.2,0.579545455,No
2020-08-24,Painted Cave,PC - LS,ADFA,,1,92.6,83.5,67.7,24.9,15.8,9.1,0.575949367,No
2020-08-24,Painted Cave,PC - LS,ADFA,,2,64,57.6,47.5,16.5,10.1,6.4,0.633663366,No
2020-08-24,Painted Cave,PC - LS,ADFA,,3,91.8,82.9,67.9,23.9,15,8.9,0.593333333,No
2020-08-24,Painted Cave,PC - LS,ADFA,,4,93,82.8,66.7,26.3,16.1,10.2,0.633540373,No
2020-09-21,Painted Cave,PC - Living Room,ADFA,,1,103.5,89.3,67.6,35.9,21.7,14.2,0.65437788,No
2020-09-21,Painted Cave,PC - Living Room,ADFA,,2,104.2,90.7,67.5,36.7,23.2,13.5,0.581896552,No
2020-09-21,Painted Cave,PC - Living Room,CEME,,1,133.9,108.1,68.1,65.8,40,25.8,0.645,No
2020-09-21,Painted Cave,PC - Living Room,CEME,,2,97,86.5,67.9,29.1,18.6,10.5,0.564516129,No
2020-09-21,Painted Cave,PC - Lower Loop,ADFA,,1,96.3,85.6,66.9,29.4,18.7,10.7,0.572192513,No
2020-09-21,Painted Cave,PC - Lower Loop,ADFA,,2,92.7,84.2,67.7,25,16.5,8.5,0.515151515,No
2020-09-21,Painted Cave,PC - Lower Loop,CEME,,1,121,101.6,67.7,53.3,33.9,19.4,0.572271386,No
2020-09-21,Painted Cave,PC - LS,ADFA,,1,99,87.5,66.3,32.7,21.2,11.5,0.54245283,No
2020-09-21,Painted Cave,PC - LS,ADFA,,2,95,85,67,28,18,10,0.555555556,No
2020-09-21,Painted Cave,PC - LS,ADFA,,3,94.5,85.2,66.8,27.7,18.4,9.3,0.505434783,No
2020-09-21,Painted Cave,PC - LS,ADFA,,4,106.5,91.1,66.7,39.8,24.4,15.4,0.631147541,No
2020-10-05,Painted Cave,PC - Living Room,ADFA,,1,95.4,84.4,67.6,27.8,16.8,11,0.654761905,No
2020-10-05,Painted Cave,PC - Living Room,ADFA,,2,96.2,85.6,67.5,28.7,18.1,10.6,0.585635359,No
2020-10-05,Painted Cave,PC - Living Room,CEME,,1,90.2,81.8,68.1,22.1,13.7,8.4,0.613138686,No
2020-10-05,Painted Cave,PC - Living Room,CEME,,2,95.3,85.8,67.8,27.5,18,9.5,0.527777778,No
2020-10-05,Painted Cave,PC - Lower Loop,ADFA,,1,92.4,83.3,66.9,25.5,16.4,9.1,0.554878049,No
2020-10-05,Painted Cave,PC - Lower Loop,ADFA,,2,86.1,79.7,67.7,18.4,12,6.4,0.533333333,No
2020-10-05,Painted Cave,PC - Lower Loop,CEME,,1,111.3,96,67.6,43.7,28.4,15.3,0.538732394,No
2020-10-05,Painted Cave,PC - LS,ADFA,,1,94.3,86.6,66.3,28,20.3,7.7,0.379310345,No
2020-10-05,Painted Cave,PC - LS,ADFA,,2,98.4,84.5,67,31.4,17.5,13.9,0.794285714,No
2020-10-05,Painted Cave,PC - LS,ADFA,,3,93.4,84.2,66.8,26.6,17.4,9.2,0.528735632,No
2020-10-05,Painted Cave,PC - LS,ADFA,,4,91.1,82.3,66.7,24.4,15.6,8.8,0.564102564,No
